index_number,game_name,platform,console,release_year,rating,genre,publisher,developer,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count
7201,LEGO The Lord of the Rings,PC,PC,2012,E10+,Action,Warner Bros. Interactive Entertainment,TT Games,0.07,0.13,0,0.03,0.22,54,8,5.6,35
7201,LEGO The Lord of the Rings,PC,PC,2012,E10+,Action,Warner Bros. Interactive Entertainment,TT Games,0.07,0.13,0,0.03,0.22,61,4,7.6,10
7218,The Walking Dead: Season Two,PS3,PS3,2014,,Adventure,Telltale Games,,0.09,0.09,0,0.04,0.22,\N,\N,\N,\N
7218,The Walking Dead: Season Two,PS3,PS3,2014,,Adventure,Telltale Games,,0.09,0.09,0,0.04,0.22,\N,\N,\N,\N
7218,The Walking Dead: Season Two,PS3,PS3,2014,,Adventure,Telltale Games,,0.09,0.09,0,0.04,0.22,\N,\N,\N,\N
7218,The Walking Dead: Season Two,PS3,PS3,2014,,Adventure,Telltale Games,,0.09,0.09,0,0.04,0.22,\N,\N,\N,\N
7218,The Walking Dead: Season Two,PS3,PS3,2014,,Adventure,Telltale Games,,0.09,0.09,0,0.04,0.22,\N,\N,\N,\N
7228,Rampage 2: Universal Tour,N64,N64,1999,,Action,GT Interactive,,0.18,0.04,0,0,0.22,\N,\N,\N,\N
7228,Rampage 2: Universal Tour,N64,N64,1999,,Action,GT Interactive,,0.18,0.04,0,0,0.22,\N,\N,\N,\N
7240,Tropico 3,X360,X360,2009,T,Strategy,Kalypso Media,Haemimont,0.15,0.02,0.03,0.02,0.22,79,48,8.1,184
7240,Tropico 3,X360,X360,2009,T,Strategy,Kalypso Media,Haemimont,0.15,0.02,0.03,0.02,0.22,75,33,6.6,22
7241,Nickelodeon Party Blast,XB,XB,2002,E,Misc,Infogrames,Data Design Interactive,0.16,0.05,0,0.01,0.22,19,4,4.3,7
7241,Nickelodeon Party Blast,XB,XB,2002,E,Misc,Infogrames,Data Design Interactive,0.16,0.05,0,0.01,0.22,\N,\N,\N,\N
7247,Kartia: The Word of Fate,PS,PS,1998,,Strategy,Konami Digital Entertainment,,0.05,0.03,0.12,0.01,0.22,\N,\N,\N,\N
7248,Tales of Berseria,PS4,PS4,2016,,Role-Playing,Namco Bandai Games,,0,0,0.22,0,0.22,\N,\N,\N,\N
7248,Tales of Berseria,PS4,PS4,2016,T,Role-Playing,Namco Bandai Games,Bandai Namco Games,0,0,0.22,0,0.22,\N,\N,\N,\N
7249,All-Star Baseball 2002,GC,GC,2001,E,Sports,Acclaim Entertainment,Acclaim,0.17,0.04,0,0.01,0.22,66,17,5.6,9
7249,All-Star Baseball 2002,GC,GC,2001,E,Sports,Acclaim Entertainment,Acclaim Studios Austin,0.17,0.04,0,0.01,0.22,77,16,7.6,8
7252,Capcom vs. SNK,DC,DC,2000,T,Fighting,Virgin Interactive,Capcom,0,0,0.22,0,0.22,80,17,9,24
7257,Tamagotchi no KiraKira Omisecchi,DS,DS,2008,,Misc,Namco Bandai Games,,0,0,0.22,0,0.22,\N,\N,\N,\N
7259,You Don't Know Jack,Wii,Wii,2011,,Misc,THQ,,0.2,0,0,0.01,0.22,\N,\N,\N,\N
7259,You Don't Know Jack,Wii,Wii,2011,T,Misc,THQ,Jellyvision,0.2,0,0,0.01,0.22,\N,\N,\N,\N
7259,You Don't Know Jack,Wii,Wii,2011,T,Misc,THQ,Jellyvision,,,,,,,,,
7259,You Don't Know Jack,Wii,Wii,2011,T,Misc,THQ,Jellyvision,,,,,,,,,
7259,You Don't Know Jack,Wii,Wii,2011,T,Misc,THQ,Jellyvision,,,,,,,,,
7259,You Don't Know Jack,Wii,Wii,2011,,Misc,THQ,,0.2,0,0,0.01,0.22,\N,\N,\N,\N
7261,Pinball Hall of Fame: The Williams Collection,PS3,PS3,2009,E10+,Misc,Crave Entertainment,Crave,0.2,0,0,0.02,0.22,67,5,7.3,8
7261,Pinball Hall of Fame: The Williams Collection,PS3,PS3,2009,E10+,Misc,Crave Entertainment,Farsight Studios,0.2,0,0,0.02,0.22,78,4,\N,\N
7261,Pinball Hall of Fame: The Williams Collection,PS3,PS3,2009,E10+,Misc,Crave Entertainment,Farsight Studios,0.2,0,0,0.02,0.22,83,18,8.3,16
7261,Pinball Hall of Fame: The Williams Collection,PS3,PS3,2009,E10+,Misc,Crave Entertainment,Farsight Studios,0.2,0,0,0.02,0.22,82,16,7.9,8
7261,Pinball Hall of Fame: The Williams Collection,PS3,PS3,2009,E10+,Misc,Crave Entertainment,Farsight Studios,0.2,0,0,0.02,0.22,82,16,8.8,36
7269,Hasbro Family Game Night,DS,DS,2009,E,Puzzle,Electronic Arts,Electronic Arts,0.01,0.19,0,0.02,0.22,57,6,\N,\N
7269,Hasbro Family Game Night,DS,DS,2009,E,Puzzle,Electronic Arts,EA Bright Light,0.01,0.19,0,0.02,0.22,\N,\N,\N,\N
7273,Spirit Camera: The Cursed Memoir,3DS,3DS,2012,T,Adventure,Nintendo,Tecmo Koei Games,0.12,0.02,0.06,0.01,0.22,54,35,6.1,28
7289,Sports Car GT,PS,PS,1999,,Racing,Electronic Arts,,0.12,0.08,0,0.01,0.22,\N,\N,\N,\N
7302,Over G Fighters,X360,X360,2006,T,Simulation,Ubisoft,Taito Corporation,0.19,0.01,0,0.02,0.22,49,36,6,49
7304,Apache: Air Assault,PS3,PS3,2010,T,Simulation,Activision,Gaijin Entertainment,0.11,0.07,0,0.03,0.22,64,7,7.5,18
7304,Apache: Air Assault,PS3,PS3,2010,T,Simulation,Activision,Gaijin Entertainment,0.11,0.07,0,0.03,0.22,70,26,6.4,31
7304,Apache: Air Assault,PS3,PS3,2010,T,Simulation,Activision,Gaijin Entertainment,0.11,0.07,0,0.03,0.22,66,17,6.1,12
7314,NBA in the Zone 2000,PS,PS,2000,,Sports,Konami Digital Entertainment,,0.12,0.08,0,0.01,0.21,\N,\N,\N,\N
7314,NBA in the Zone 2000,PS,PS,2000,,Sports,Konami Digital Entertainment,,0.12,0.08,0,0.01,0.21,\N,\N,\N,\N
7319,Are You Smarter Than a 5th Grader? Back to School,Wii,Wii,2010,E,Misc,Nintendo,THQ,0.2,0,0,0.02,0.21,\N,\N,\N,\N
7319,Are You Smarter Than a 5th Grader? Back to School,Wii,Wii,2010,E,Misc,Nintendo,THQ,0.2,0,0,0.02,0.21,\N,\N,\N,\N
7328,Pro Yakyuu Greatest Nine '97,SAT,SAT,1997,,Sports,Sega,,0,0,0.21,0,0.21,\N,\N,\N,\N
7331,Lunar: Silver Star Story Complete,SAT,SAT,1997,,Role-Playing,Kadokawa Shoten,,0,0,0.21,0,0.21,\N,\N,\N,\N
7331,Lunar: Silver Star Story Complete,SAT,SAT,1997,T,Role-Playing,Kadokawa Shoten,Game Arts,0,0,0.21,0,0.21,78,15,9.1,35
7333,Disaster Report,PS2,PS2,2002,T,Action,Agetec,Irem,0.03,0.02,0.15,0.01,0.21,66,28,8,7
7334,EVE: burst error,SAT,SAT,1997,,Adventure,Imagineer,,0,0,0.21,0,0.21,\N,\N,\N,\N
7335,We Sing Robbie Williams,Wii,Wii,2010,,Misc,Nordic Games,,0,0.19,0,0.03,0.21,\N,\N,\N,\N
7339,Speed Racer: The Videogame,PS2,PS2,2008,,Racing,Warner Bros. Interactive Entertainment,,0.1,0.08,0,0.03,0.21,\N,\N,\N,\N
7339,Speed Racer: The Videogame,PS2,PS2,2008,,Racing,Warner Bros. Interactive Entertainment,,0.1,0.08,0,0.03,0.21,\N,\N,\N,\N
7339,Speed Racer: The Videogame,PS2,PS2,2008,,Racing,Warner Bros. Interactive Entertainment,,0.1,0.08,0,0.03,0.21,\N,\N,\N,\N
7344,WCW Backstage Assault,PS,PS,1999,T,Action,Electronic Arts,Kodiak Interactive,0.12,0.08,0,0.01,0.21,40,9,\N,\N
7355,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,PS3,2010,,Action,Namco Bandai Games,,0,0,0.21,0,0.21,\N,\N,\N,\N
7356,Conflict Zone,PS2,PS2,2002,T,Strategy,Ubisoft,MASA Group,0.1,0.08,0,0.03,0.21,47,7,7.4,8
7358,de Blob 2,PS3,PS3,2011,E,Platform,THQ,Halfbrick Studios,0.11,0.07,0,0.03,0.21,75,11,8.2,6
7358,de Blob 2,PS3,PS3,2011,E10+,Platform,THQ,Blue Tongue Entertainment,0.11,0.07,0,0.03,0.21,77,54,7.5,23
7358,de Blob 2,PS3,PS3,2011,E10+,Platform,THQ,Blue Tongue Entertainment,0.11,0.07,0,0.03,0.21,79,20,8.1,26
7358,de Blob 2,PS3,PS3,2011,E10+,Platform,THQ,Blue Tongue Entertainment,0.11,0.07,0,0.03,0.21,74,50,7.1,34
7366,World Poker Tour,PS2,PS2,2005,E,Misc,Take-Two Interactive,Backbone Emeryville,0.1,0.08,0,0.03,0.21,\N,\N,\N,\N
7366,World Poker Tour,PS2,PS2,2005,T,Misc,Take-Two Interactive,Coresoft,0.1,0.08,0,0.03,0.21,68,14,\N,\N
7366,World Poker Tour,PS2,PS2,2005,T,Misc,Take-Two Interactive,2K Sports,0.1,0.08,0,0.03,0.21,63,17,7.8,4
7366,World Poker Tour,PS2,PS2,2005,T,Misc,Take-Two Interactive,Coresoft,0.1,0.08,0,0.03,0.21,60,17,8.6,5
7391,The Chronicles of Narnia: Prince Caspian,DS,DS,2008,T,Action,Disney Interactive Studios,Traveller's Tales,0.19,0.01,0,0.02,0.21,56,16,5.6,8
7391,The Chronicles of Narnia: Prince Caspian,DS,DS,2008,T,Action,Disney Interactive Studios,Traveller's Tales,0.19,0.01,0,0.02,0.21,56,24,7.5,13
7391,The Chronicles of Narnia: Prince Caspian,DS,DS,2008,E10+,Action,Disney Interactive Studios,Fall Line Studio,0.19,0.01,0,0.02,0.21,54,12,\N,\N
7391,The Chronicles of Narnia: Prince Caspian,DS,DS,2008,T,Action,Disney Interactive Studios,Traveller's Tales,0.19,0.01,0,0.02,0.21,63,5,7.1,12
7391,The Chronicles of Narnia: Prince Caspian,DS,DS,2008,T,Action,Disney Interactive Studios,Traveller's Tales,0.19,0.01,0,0.02,0.21,67,6,7,8
7412,World Series of Poker,PSP,PSP,2005,E10+,Misc,Activision,Activision,0.19,0,0,0.02,0.21,44,5,\N,\N
7412,World Series of Poker,PSP,PSP,2005,E10+,Misc,Activision,Activision,0.19,0,0,0.02,0.21,37,6,6.4,20
7412,World Series of Poker,PSP,PSP,2005,E10+,Misc,Activision,Activision Value,0.19,0,0,0.02,0.21,52,14,\N,\N
7412,World Series of Poker,PSP,PSP,2005,E10+,Misc,Activision,Activision,0.19,0,0,0.02,0.21,46,15,8.2,20
7413,ClayFighter 63 1/3,N64,N64,1997,,Fighting,Interplay,,0.17,0.04,0,0,0.21,\N,\N,\N,\N
7419,Heroes of Ruin,3DS,3DS,2012,T,Role-Playing,Nintendo,n-Space,0.13,0.07,0,0.02,0.21,69,53,7.4,50
7445,The Last Airbender,Wii,Wii,2010,E10+,Action,THQ,THQ,0.12,0.07,0,0.02,0.21,69,6,7,4
7445,The Last Airbender,Wii,Wii,2010,T,Action,THQ,THQ,0.12,0.07,0,0.02,0.21,53,4,6.6,5
7481,BeyBlade VForce: Super Tournament Battle,GC,GC,2002,E,Action,Atari,Takara,0.16,0.04,0,0.01,0.21,33,6,7.5,18
7483,Little Battlers eXperience: Baku Boost,3DS,3DS,2012,,Action,Nintendo,,0,0,0.21,0,0.21,\N,\N,\N,\N
7487,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,PSP,PSP,2011,,Sports,Sega,,0,0,0.21,0,0.21,\N,\N,\N,\N
7489,Bugs Bunny & Taz: Time Busters,PS,PS,2000,,Adventure,Infogrames,,0.11,0.08,0,0.01,0.21,\N,\N,\N,\N
7509,You Don't Know Jack,X360,X360,2011,,Misc,THQ,,0.19,0,0,0.01,0.2,\N,\N,\N,\N
7509,You Don't Know Jack,X360,X360,2011,T,Misc,THQ,Jellyvision,0.19,0,0,0.01,0.2,\N,\N,\N,\N
7509,You Don't Know Jack,X360,X360,2011,T,Misc,THQ,Jellyvision,,,,,,,,,
7509,You Don't Know Jack,X360,X360,2011,T,Misc,THQ,Jellyvision,,,,,,,,,
7509,You Don't Know Jack,X360,X360,2011,T,Misc,THQ,Jellyvision,,,,,,,,,
7509,You Don't Know Jack,X360,X360,2011,,Misc,THQ,,0.19,0,0,0.01,0.2,\N,\N,\N,\N
7510,Chronicles of Mystery: Curse of the Ancient Temple,DS,DS,2009,E,Adventure,City Interactive,City Interactive,0.07,0.11,0,0.02,0.2,57,7,\N,\N
7513,Frogger 3D,3DS,3DS,2011,E,Action,Konami Digital Entertainment,Alpha Unit,0.16,0.03,0,0.01,0.2,54,11,5.5,8
7514,SD Gundam GNext,SNES,SNES,1995,,Strategy,Namco Bandai Games,,0,0,0.2,0,0.2,\N,\N,\N,\N
7526,Major League Baseball 2K11,PS3,PS3,2011,E,Sports,Take-Two Interactive,Visual Concepts,0.15,0.03,0,0.02,0.2,\N,\N,\N,\N
7526,Major League Baseball 2K11,PS3,PS3,2011,E,Sports,Take-Two Interactive,Visual Concepts,0.15,0.03,0,0.02,0.2,\N,\N,\N,\N
7526,Major League Baseball 2K11,PS3,PS3,2011,E,Sports,Take-Two Interactive,Visual Concepts,0.15,0.03,0,0.02,0.2,74,5,5.9,16
7526,Major League Baseball 2K11,PS3,PS3,2011,E,Sports,Take-Two Interactive,Visual Concepts,0.15,0.03,0,0.02,0.2,\N,\N,\N,\N
7526,Major League Baseball 2K11,PS3,PS3,2011,E,Sports,Take-Two Interactive,Visual Concepts,0.15,0.03,0,0.02,0.2,\N,\N,\N,\N
7526,Major League Baseball 2K11,PS3,PS3,2011,E,Sports,Take-Two Interactive,Visual Concepts,0.15,0.03,0,0.02,0.2,72,13,6.3,9
7526,Major League Baseball 2K11,PS3,PS3,2011,E,Sports,Take-Two Interactive,Visual Concepts,0.15,0.03,0,0.02,0.2,69,27,6.8,24
7533,International Superstar Soccer 2000,PS2,PS2,2000,,Sports,Konami Digital Entertainment,,0,0,0.2,0,0.2,\N,\N,\N,\N
7551,Ashes Cricket 2009,X360,X360,2009,,Sports,Codemasters,,0,0.19,0,0.01,0.2,\N,\N,\N,\N
7551,Ashes Cricket 2009,X360,X360,2009,,Sports,Codemasters,,0,0.19,0,0.01,0.2,\N,\N,\N,\N
7551,Ashes Cricket 2009,X360,X360,2009,,Sports,Codemasters,,0,0.19,0,0.01,0.2,\N,\N,\N,\N
7555,Samurai Spirits (CD),NG,NG,1994,,Fighting,SNK,,0,0,0.2,0,0.2,\N,\N,\N,\N
7556,MLB SlugFest 20-03,XB,XB,2002,E,Sports,Midway Games,Gratuitous Games,0.15,0.04,0,0.01,0.2,80,10,7.5,4
7556,MLB SlugFest 20-03,XB,XB,2002,E,Sports,Midway Games,Gratuitous Games,0.15,0.04,0,0.01,0.2,79,9,7.8,5
7558,Spectrobes: Origins,Wii,Wii,2009,E10+,Role-Playing,Disney Interactive Studios,Genki,0.16,0.02,0,0.02,0.2,71,22,8.4,16
7564,Rocket Power: Zero Gravity Zone,GBA,GBA,2003,,Sports,THQ,,0.14,0.05,0,0,0.2,\N,\N,\N,\N
7565,Le Mans 24 Hours,PS2,PS2,2001,E,Racing,Infogrames,Atari,0.09,0.07,0.02,0.02,0.2,75,19,7.6,9
7586,Imagine: Babyz Fashion,DS,DS,2009,E,Simulation,Ubisoft,Ubisoft,0.19,0,0,0.01,0.2,\N,\N,\N,\N
7590,Super Dodge Ball Advance,GBA,GBA,2001,E,Sports,Ubisoft,Atlus Co.,0.14,0.05,0,0,0.2,79,11,\N,\N
7610,Injustice: Gods Among Us,WiiU,WiiU,2013,,Fighting,Warner Bros. Interactive Entertainment,,0.1,0.08,0,0.02,0.2,\N,\N,\N,\N
7610,Injustice: Gods Among Us,WiiU,WiiU,2013,T,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,0.1,0.08,0,0.02,0.2,82,5,7.9,112
7618,Roadsters 99,N64,N64,1999,,Racing,Titus,,0.06,0.13,0,0.01,0.2,\N,\N,\N,\N
7641,Schlag den Raab,Wii,Wii,2010,,Misc,Namco Bandai Games,,0,0.17,0,0.03,0.2,\N,\N,\N,\N
7641,Schlag den Raab,Wii,Wii,2010,,Misc,Namco Bandai Games,,0,0.17,0,0.03,0.2,\N,\N,\N,\N
7643,Total War: Shogun 2 - Fall of the Samurai,PC,PC,2012,,Strategy,Sega,,0.07,0.1,0,0.03,0.2,\N,\N,\N,\N
7646,Treasure Hunter G,SNES,SNES,1996,,Role-Playing,SquareSoft,,0,0,0.2,0,0.2,\N,\N,\N,\N
7651,Pro Yaky? Spirits 2013,PS3,PS3,2013,,Sports,Konami Digital Entertainment,,0,0,0.2,0,0.2,\N,\N,\N,\N
7651,Pro Yaky? Spirits 2013,PS3,PS3,2013,,Sports,Konami Digital Entertainment,,0,0,0.2,0,0.2,\N,\N,\N,\N
7651,Pro Yaky? Spirits 2013,PS3,PS3,2013,,Sports,Konami Digital Entertainment,,0,0,0.2,0,0.2,\N,\N,\N,\N
7652,We Wish You A Merry Christmas,Wii,Wii,2009,E,Action,Destineer,Destineer,0.14,0.04,0,0.02,0.2,\N,\N,\N,\N
7656,Grandia II,DC,DC,2000,T,Role-Playing,Ubisoft,Game Arts,0,0,0.2,0,0.2,90,17,8.8,57
7656,Grandia II,DC,DC,2000,T,Role-Playing,Ubisoft,Game Arts,0,0,0.2,0,0.2,71,19,8.6,31
7658,The Cheetah Girls: Passport to Stardom,DS,DS,2008,E,Misc,Disney Interactive Studios,Handheld Games,0.18,0,0,0.01,0.2,\N,\N,\N,\N
7660,How to Train Your Dragon 2,X360,X360,2014,E10+,Adventure,Little Orbit,Torus Games,0.05,0.13,0,0.02,0.2,47,4,4.9,7
7660,How to Train Your Dragon 2,X360,X360,2014,E10+,Adventure,Little Orbit,Torus Games,0.05,0.13,0,0.02,0.2,\N,\N,\N,\N
7660,How to Train Your Dragon 2,X360,X360,2014,E10+,Adventure,Little Orbit,Torus Games,0.05,0.13,0,0.02,0.2,\N,\N,2.9,7
7660,How to Train Your Dragon 2,X360,X360,2014,E10+,Adventure,Little Orbit,Torus Games,0.05,0.13,0,0.02,0.2,\N,\N,\N,\N
7660,How to Train Your Dragon 2,X360,X360,2014,E10+,Adventure,Little Orbit,Torus Games,0.05,0.13,0,0.02,0.2,\N,\N,\N,\N
7663,Pro Yaky? Spirits 2013,PSP,PSP,2013,,Sports,Konami Digital Entertainment,,0,0,0.2,0,0.2,\N,\N,\N,\N
7663,Pro Yaky? Spirits 2013,PSP,PSP,2013,,Sports,Konami Digital Entertainment,,0,0,0.2,0,0.2,\N,\N,\N,\N
7663,Pro Yaky? Spirits 2013,PSP,PSP,2013,,Sports,Konami Digital Entertainment,,0,0,0.2,0,0.2,\N,\N,\N,\N
7671,Dave Mirra Freestyle BMX 2,XB,XB,2001,E,Sports,Acclaim Entertainment,Full-Fat,0.15,0.04,0,0.01,0.2,85,7,\N,\N
7671,Dave Mirra Freestyle BMX 2,XB,XB,2001,T,Sports,Acclaim Entertainment,Z-Axis,,,,,,,,,
7671,Dave Mirra Freestyle BMX 2,XB,XB,2001,T,Sports,Acclaim Entertainment,Z-Axis,,,,,,,,,
7675,SpongeBob SquarePants: Revenge of the Flying Dutchman,GC,GC,2002,E,Platform,THQ,Big Sky Software,0.15,0.04,0,0.01,0.2,66,4,8.3,10
7678,Sid Meier's Pirates!,PSP,PSP,2007,,Strategy,Take-Two Interactive,,0.16,0.01,0,0.02,0.2,\N,\N,\N,\N
7678,Sid Meier's Pirates!,PSP,PSP,2007,,Strategy,Take-Two Interactive,,0.16,0.01,0,0.02,0.2,\N,\N,\N,\N
7678,Sid Meier's Pirates!,PSP,PSP,2007,,Strategy,Take-Two Interactive,,0.16,0.01,0,0.02,0.2,\N,\N,\N,\N
7685,Tom Clancy's Splinter Cell: Essentials,PSP,PSP,2006,M,Shooter,Ubisoft,Ubisoft,0.17,0.01,0,0.02,0.2,58,37,7.5,39
7702,Shaman King: Spirit of Shamans,PS,PS,2002,,Action,Namco Bandai Games,,0,0,0.18,0.01,0.2,\N,\N,\N,\N
7710,Tom and Jerry in House Trap,PS,PS,2000,,Action,Ubisoft,,0.11,0.07,0,0.01,0.2,\N,\N,\N,\N
7728,Shutter Island,PC,PC,2009,T,Adventure,Merscom LLC,Merscom LLC,0,0.17,0,0.03,0.2,\N,\N,\N,\N
7734,The Great Escape,PS2,PS2,2003,T,Action,SCi,Pivotal Games,0.1,0.07,0,0.02,0.2,55,24,\N,\N
7734,The Great Escape,PS2,PS2,2003,T,Action,SCi,Pivotal Games,0.1,0.07,0,0.02,0.2,57,19,8,21
7761,The Spiderwick Chronicles,Wii,Wii,2008,E10+,Action,Vivendi Games,Stormfront Studios,0.17,0.01,0,0.01,0.19,60,8,\N,\N
7761,The Spiderwick Chronicles,Wii,Wii,2008,E10+,Action,Vivendi Games,Stormfront Studios,0.17,0.01,0,0.01,0.19,59,40,\N,\N
7761,The Spiderwick Chronicles,Wii,Wii,2008,E10+,Action,Vivendi Games,Stormfront Studios,0.17,0.01,0,0.01,0.19,62,13,\N,\N
7762,Danganronpa 2: Goodbye Despair,PSP,PSP,2012,M,Misc,Spike,Spike Chunsoft,0,0,0.19,0,0.19,81,50,8.7,140
7762,Danganronpa 2: Goodbye Despair,PSP,PSP,2012,,Misc,Spike,,0,0,0.19,0,0.19,\N,\N,\N,\N
7782,Space Invaders Extreme 2,DS,DS,2009,E,Shooter,Square Enix,Taito Corporation,0.17,0.01,0,0.01,0.19,82,38,7.1,8
7784,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,3DS,2015,,Action,Capcom,,0,0,0.19,0,0.19,\N,\N,\N,\N
7789,New Love Plus,3DS,3DS,2012,,Simulation,Konami Digital Entertainment,,0,0,0.19,0,0.19,\N,\N,\N,\N
7799,Descent,PS,PS,1996,,Shooter,Interplay,,0.11,0.07,0,0.01,0.19,\N,\N,\N,\N
7807,FaceBreaker,X360,X360,2008,T,Fighting,Electronic Arts,EA Canada,0.15,0.02,0,0.02,0.19,53,37,3.8,20
7807,FaceBreaker,X360,X360,2008,T,Fighting,Electronic Arts,EA Canada,0.15,0.02,0,0.02,0.19,54,57,6.3,19
7808,Major League Baseball 2K12,PS3,PS3,2012,E,Sports,Take-Two Interactive,Visual Concepts,0.18,0,0,0.01,0.19,\N,\N,5.7,15
7808,Major League Baseball 2K12,PS3,PS3,2012,E,Sports,Take-Two Interactive,Visual Concepts,0.18,0,0,0.01,0.19,\N,\N,\N,\N
7808,Major League Baseball 2K12,PS3,PS3,2012,E,Sports,Take-Two Interactive,Visual Concepts,0.18,0,0,0.01,0.19,\N,\N,\N,\N
7808,Major League Baseball 2K12,PS3,PS3,2012,E,Sports,Take-Two Interactive,Visual Concepts,0.18,0,0,0.01,0.19,\N,\N,\N,\N
7808,Major League Baseball 2K12,PS3,PS3,2012,E,Sports,Take-Two Interactive,Visual Concepts,0.18,0,0,0.01,0.19,68,8,4.4,5
7808,Major League Baseball 2K12,PS3,PS3,2012,E,Sports,Take-Two Interactive,Visual Concepts,0.18,0,0,0.01,0.19,68,19,6.4,22
7811,IHRA Professional Drag Racing 2005,PS2,PS2,2004,E,Racing,Bethesda Softworks,Bethesda Softworks,0.09,0.07,0,0.02,0.19,36,5,\N,\N
7811,IHRA Professional Drag Racing 2005,PS2,PS2,2004,E,Racing,Bethesda Softworks,Bethesda Softworks,0.09,0.07,0,0.02,0.19,\N,\N,\N,\N
7813,Legacy of Kain: Defiance,XB,XB,2003,M,Action,Eidos Interactive,Nixxes Software,0.14,0.04,0,0.01,0.19,70,11,8.7,67
7813,Legacy of Kain: Defiance,XB,XB,2003,M,Action,Eidos Interactive,Crystal Dynamics,0.14,0.04,0,0.01,0.19,74,30,7.9,21
7813,Legacy of Kain: Defiance,XB,XB,2003,M,Action,Eidos Interactive,Crystal Dynamics,0.14,0.04,0,0.01,0.19,75,34,9.3,49
7824,Dave Mirra Freestyle BMX 2,GBA,GBA,2001,E,Sports,Acclaim Entertainment,Full-Fat,0.14,0.05,0,0,0.19,85,7,\N,\N
7824,Dave Mirra Freestyle BMX 2,GBA,GBA,2001,T,Sports,Acclaim Entertainment,Z-Axis,,,,,,,,,
7824,Dave Mirra Freestyle BMX 2,GBA,GBA,2001,T,Sports,Acclaim Entertainment,Z-Axis,,,,,,,,,
7828,Tom Clancy's Splinter Cell: Blacklist,PC,PC,2013,M,Action,Ubisoft,Ubisoft Toronto,0.04,0.13,0,0.03,0.19,75,5,7.8,148
7828,Tom Clancy's Splinter Cell: Blacklist,PC,PC,2013,M,Action,Ubisoft,Ubisoft Toronto,0.04,0.13,0,0.03,0.19,82,13,7.4,754
7833,IL-2 Sturmovik: Birds of Prey,PSP,PSP,2009,E10+,Simulation,505 Games,DiP Interactive,0.08,0.07,0,0.04,0.19,41,4,2.4,5
7833,IL-2 Sturmovik: Birds of Prey,PSP,PSP,2009,T,Simulation,505 Games,SME Dynamic Systems Limited,0.08,0.07,0,0.04,0.19,\N,\N,3,7
7833,IL-2 Sturmovik: Birds of Prey,PSP,PSP,2009,T,Simulation,505 Games,Gaijin Entertainment,0.08,0.07,0,0.04,0.19,80,43,8.4,18
7837,uDraw Studio: Instant Artist,Wii,Wii,2011,E,Misc,THQ,THQ,0.08,0.09,0,0.02,0.19,54,5,5.7,6
7837,uDraw Studio: Instant Artist,Wii,Wii,2011,E,Misc,THQ,THQ,0.08,0.09,0,0.02,0.19,\N,\N,\N,\N
7838,Naruto: Ninja Destiny,DS,DS,2006,T,Fighting,Namco Bandai Games,Takara Tomy,0.02,0.01,0.16,0,0.19,61,22,4.4,10
7839,GunGriffon,SAT,SAT,1995,,Simulation,Sega,,0,0,0.19,0,0.19,\N,\N,\N,\N
7843,SpongeBob's Surf & Skate Roadtrip,X360,X360,2011,,Action,THQ,,0.15,0.03,0,0.01,0.19,\N,\N,\N,\N
7843,SpongeBob's Surf & Skate Roadtrip,X360,X360,2011,,Action,THQ,,0.15,0.03,0,0.01,0.19,\N,\N,\N,\N
7852,Jampack: Summer 2003 (RP-T),PS2,PS2,2003,,Misc,Sony Computer Entertainment,,0.09,0.07,0,0.02,0.19,\N,\N,\N,\N
7854,Monster 4x4: Stunt Racer,Wii,Wii,2009,E,Racing,Ubisoft,Ubisoft,0.18,0,0,0.01,0.19,\N,\N,5.2,9
7863,AeroFighters Assault,N64,N64,1997,,Action,Video System,,0.15,0.04,0,0,0.19,\N,\N,\N,\N
7885,ESPN International Track & Field,PS2,PS2,2000,,Sports,Konami Digital Entertainment,,0.09,0.07,0,0.02,0.19,\N,\N,\N,\N
7886,Lunar Legend,GBA,GBA,2002,E,Role-Playing,Media Rings,Magic Rings,0.14,0.05,0,0,0.19,79,20,7.8,8
7893,Hulk,GC,GC,2003,T,Action,Universal Interactive,Radical Entertainment,0.15,0.04,0,0.01,0.19,71,26,7.4,7
7893,Hulk,GC,GC,2003,T,Action,Universal Interactive,Radical Entertainment,0.15,0.04,0,0.01,0.19,69,25,7.7,9
7897,Boogie,PS2,PS2,2007,E10+,Misc,Electronic Arts,Pipeworks Software,,,,,,,,,
7897,Boogie,PS2,PS2,2007,E10+,Misc,Electronic Arts,EA Montreal,0.09,0.07,0,0.02,0.19,58,11,\N,\N
7897,Boogie,PS2,PS2,2007,E10+,Misc,Electronic Arts,EA Montreal,0.09,0.07,0,0.02,0.19,57,37,5.3,54
7898,Gungrave,PS2,PS2,2002,M,Shooter,Activision,Seta Corporation,0.09,0.07,0,0.02,0.19,65,28,8.6,16
7908,Jewel Master: Cradle of Athena,DS,DS,2010,E10+,Puzzle,Storm City Games,CokeM Interactive,0.18,0,0,0.01,0.19,\N,\N,\N,\N
